date,home,away,home_score,away_score,division
2025-08-23,Kansas St.,Iowa St.,21,24
2025-08-23,UNLV,Idaho St.,38,31
2025-08-23,Kansas,Fresno St.,31,7
2025-08-23,Western Ky.,Sam Houston,41,24
2025-08-23,Hawaii,Stanford,23,20
2025-08-28,South Fla.,Boise St.,34,7
2025-08-28,Rutgers,Ohio,34,31
2025-08-28,Bowling Green,Lafayette,26,7
2025-08-28,UCF,Jacksonville St.,17,10
2025-08-28,Delaware,Delaware St.,35,17
2025-08-28,ULM,Saint Francis,29,0
2025-08-28,NC State,East Carolina,24,17
2025-08-28,Akron,Wyoming,0,10
2025-08-28,Duke,Elon,45,17
2025-08-28,Missouri,Central Ark.,61,6
2025-08-28,Oklahoma St.,UT Martin,27,7
2025-08-28,Houston,SFA,27,0
2025-08-28,Minnesota,Buffalo,23,10
2025-08-28,UAB,Alabama St.,52,42
2025-08-28,Wisconsin,Miami (OH),17,0
2025-08-28,Cincinnati,Nebraska,17,20
2025-08-28,San Diego St.,Stony Brook,42,0
2025-08-29,Illinois,Western Ill.,52,3
2025-08-29,Wake Forest,Kennesaw St.,10,9
2025-08-29,Charlotte,App State,11,34
2025-08-29,Michigan St.,Western Mich.,23,6
2025-08-29,FIU,Bethune-Cookman,42,9
2025-08-29,Kansas,Wagner,46,7
2025-08-29,Baylor,Auburn,24,38
2025-08-29,Colorado,Georgia Tech,20,27
2025-08-29,Sam Houston,UNLV,21,38
2025-08-29,San Jose St.,Central Mich.,14,16
2025-08-30,Ohio St.,Texas,14,7
2025-08-30,Penn St.,Nevada,46,11
2025-08-30,Clemson,LSU,10,17
2025-08-30,Georgia,Marshall,45,7
2025-08-30,Oregon,Montana St.,59,13
2025-08-30,Florida St.,Alabama,31,17
2025-08-30,Arizona St.,Northern Ariz.,38,19
2025-08-30,Michigan,New Mexico,34,17
2025-08-30,Florida,LIU,55,0
2025-08-30,SMU,East Texas A&M,42,13
2025-08-30,Kansas St.,North Dakota,38,35
2025-08-30,Oklahoma,Illinois St.,35,3
2025-08-30,Texas A&M,UTSA,42,24
2025-08-30,Indiana,Old Dominion,27,14
2025-08-30,Ole Miss,Georgia St.,63,7
2025-08-30,Iowa St.,South Dakota,55,7
2025-08-30,Texas Tech,Ark.-Pine Bluff,67,7
2025-08-30,Tennessee,Syracuse,45,26
2025-08-30,Kent St.,Merrimack,21,17
2025-08-30,The Citadel,North Dakota St.,0,38
2025-08-30,Navy,VMI,52,7
2025-08-30,Pittsburgh,Duquesne,61,9
2025-08-30,Tulane,Northwestern,23,3
2025-08-30,Southern Miss.,Mississippi St.,17,34
2025-08-30,Purdue,Ball St.,31,0
2025-08-30,Maryland,Fla. Atlantic,39,7
2025-08-30,Kentucky,Toledo,24,16
2025-08-30,Boston College,Fordham,66,10
2025-08-30,UConn,Central Conn. St.,59,13
2025-08-30,West Virginia,Robert Morris,45,3
2025-08-30,Louisville,Eastern Ky.,51,17
2025-08-30,Air Force,Bucknell,49,13
2025-08-30,NIU,Holy Cross,19,17
2025-08-30,Massachusetts,Temple,10,42
2025-08-30,Liberty,Maine,28,7
2025-08-30,Arkansas,Alabama A&M,52,7
2025-08-30,Memphis,Chattanooga,45,10
2025-08-30,Iowa,UAlbany,34,7
2025-08-30,Virginia,Coastal Carolina,48,7
2025-08-30,James Madison,Weber St.,45,10
2025-08-30,Troy,Nicholls,38,20
2025-08-30,South Alabama,Morgan St.,38,21
2025-08-30,Arkansas St.,Southeast Mo. St.,42,24
2025-08-30,South Dakota St.,Sacramento St.,20,3
2025-08-30,Middle Tenn.,Austin Peay,14,34
2025-08-30,Western Ky.,North Ala.,55,6
2025-08-30,Vanderbilt,Charleston So.,45,3
2025-08-30,Louisiana Tech,Southeastern La.,24,0
2025-08-30,Southern California,Missouri St.,73,13
2025-08-30,Utah St.,UTEP,28,16
2025-08-30,Tulsa,Abilene Christian,35,7
2025-08-30,Louisiana,Rice,12,14
2025-08-30,Texas St.,Eastern Mich.,52,27
2025-08-30,North Texas,Lamar University,51,0
2025-08-30,New Mexico St.,Bryant,19,3
2025-08-30,BYU,Portland St.,69,0
2025-08-30,Fresno St.,Ga. Southern,42,14
2025-08-30,Washington St.,Idaho,13,10
2025-08-30,Oregon St.,California,15,34
2025-08-30,Arizona,Hawaii,40,6
2025-08-30,Washington,Colorado St.,38,21
2025-08-30,UCLA,Utah,10,43
2025-08-31,Miami (FL),Notre Dame,27,24
2025-08-31,South Carolina,Virginia Tech,24,11
2025-09-01,North Carolina,TCU,14,48
2025-09-05,Louisville,James Madison,28,14
2025-09-05,Northwestern,Western Ill.,42,7
2025-09-05,Maryland,NIU,20,9
2025-09-05,Boise St.,Eastern Wash.,51,14
2025-09-06,Ohio St.,Grambling,70,0
2025-09-06,Penn St.,FIU,34,0
2025-09-06,LSU,Louisiana Tech,23,7
2025-09-06,Georgia,Austin Peay,28,6
2025-09-06,Miami (FL),Bethune-Cookman,45,3
2025-09-06,Oregon,Oklahoma St.,69,3
2025-09-06,Texas,San Jose St.,38,7
2025-09-06,Clemson,Troy,27,16
2025-09-06,South Carolina,South Carolina St.,38,10
2025-09-06,Duke,Illinois,19,45
2025-09-06,Mississippi St.,Arizona St.,24,20
2025-09-06,Florida,South Fla.,16,18
2025-09-06,Florida St.,East Texas A&M,77,3
2025-09-06,Oklahoma,Michigan,24,13
2025-09-06,Iowa St.,Iowa,16,13
2025-09-06,SMU,Baylor,45,48
2025-09-06,Texas A&M,Utah St.,44,22
2025-09-06,Kentucky,Ole Miss,23,30
2025-09-06,Alabama,ULM,73,0
2025-09-06,Tennessee,ETSU,72,17
2025-09-06,Indiana,Kennesaw St.,56,9
2025-09-06,Texas Tech,Kent St.,62,14
2025-09-06,Utah,Cal Poly,63,9
2025-09-06,Jacksonville St.,Liberty,34,24
2025-09-06,Minnesota,Northwestern St.,66,0
2025-09-06,Pittsburgh,Central Mich.,45,17
2025-09-06,NC State,Virginia,35,31
2025-09-06,Syracuse,UConn,27,20
2025-09-06,Temple,Howard,55,7
2025-09-06,Wake Forest,Western Caro.,42,10
2025-09-06,Tennessee St.,North Dakota St.,3,59
2025-09-06,New Mexico,Idaho St.,32,22
2025-09-06,Buffalo,Saint Francis,45,6
2025-09-06,UTSA,Texas St.,36,43
2025-09-06,Navy,UAB,38,24
2025-09-06,Cincinnati,Bowling Green,34,20
2025-09-06,Georgia Tech,Gardner-Webb,59,12
2025-09-06,Rutgers,Miami (OH),45,17
2025-09-06,Colorado,Delaware,31,7
2025-09-06,Massachusetts,Bryant,26,27
2025-09-06,Oregon St.,Fresno St.,27,36
2025-09-06,App State,Lindenwood,20,13
2025-09-06,Missouri,Kansas,42,31
2025-09-06,Western Mich.,North Texas,30,33
2025-09-06,Wisconsin,Middle Tenn.,42,10
2025-09-06,Wyoming,UNI,31,7
2025-09-06,Ohio,West Virginia,17,10
2025-09-06,Arkansas,Arkansas St.,56,14
2025-09-06,Southern Miss.,Jackson St.,38,20
2025-09-06,Nevada,Sacramento St.,20,17
2025-09-06,California,Texas Southern,35,3
2025-09-06,Fla. Atlantic,Florida A&M,56,14
2025-09-06,East Carolina,Campbell,56,3
2025-09-06,Marshall,Missouri St.,20,21
2025-09-06,Old Dominion,N.C. Central,54,6
2025-09-06,Georgia St.,Memphis,16,38
2025-09-06,South Alabama,Tulane,31,33
2025-09-06,Rice,Houston,9,35
2025-09-06,Toledo,Western Ky.,45,21
2025-09-06,Kansas St.,Army West Point,21,24
2025-09-06,UCF,N.C. A&T,68,7
2025-09-06,Eastern Mich.,LIU,23,28
2025-09-06,Colorado St.,Northern Colo.,21,17
2025-09-06,Charlotte,North Carolina,3,20
2025-09-06,Auburn,Ball St.,42,3
2025-09-06,Coastal Carolina,Charleston So.,13,0
2025-09-06,Southern California,Ga. Southern,59,20
2025-09-06,Nebraska,Akron,68,0
2025-09-06,Michigan St.,Boston College,42,40
2025-09-06,Virginia Tech,Vanderbilt,20,44
2025-09-06,Purdue,Southern Ill.,34,17
2025-09-06,Louisiana,McNeese,34,10
2025-09-06,UNLV,UCLA,30,23
2025-09-06,UTEP,UT Martin,42,17
2025-09-06,New Mexico St.,Tulsa,21,14
2025-09-06,Arizona,Weber St.,48,3
2025-09-06,Washington St.,San Diego St.,36,13
2025-09-06,BYU,Stanford,27,3
2025-09-06,Washington,UC Davis,70,10
2025-09-07,Hawaii,Sam Houston,37,20
2025-09-11,Wake Forest,NC State,24,34
2025-09-12,Indiana,Indiana St.,73,0
2025-09-12,Syracuse,Colgate,66,24
2025-09-12,Houston,Colorado,36,20
2025-09-12,Arizona,Kansas St.,23,17
2025-09-12,UCLA,New Mexico,10,35
2025-09-13,Ohio St.,Ohio,37,9
2025-09-13,Penn St.,Villanova,52,6
2025-09-13,LSU,Florida,20,10
2025-09-13,Northwestern,Oregon,14,34
2025-09-13,Miami (FL),South Fla.,49,12
2025-09-13,Tennessee,Georgia,41,44
2025-09-13,Texas,UTEP,27,10
2025-09-13,Notre Dame,Texas A&M,40,41
2025-09-13,Illinois,Western Mich.,38,0
2025-09-13,South Carolina,Vanderbilt,7,31
2025-09-13,Georgia Tech,Clemson,24,21
2025-09-13,Temple,Oklahoma,3,42
2025-09-13,Arkansas St.,Iowa St.,16,24
2025-09-13,Ole Miss,Arkansas,41,35
2025-09-13,Alabama,Wisconsin,38,14
2025-09-13,Wyoming,Utah,6,31
2025-09-13,Texas Tech,Oregon St.,45,14
2025-09-13,Michigan,Central Mich.,63,3
2025-09-13,Auburn,South Alabama,31,15
2025-09-13,Missouri,Louisiana,52,10
2025-09-13,Baylor,Samford,42,7
2025-09-13,Kent St.,Buffalo,28,31
2025-09-13,Troy,Memphis,7,28
2025-09-13,Maryland,Towson,44,17
2025-09-13,Nebraska,Houston Christian,59,7
2025-09-13,Virginia,William & Mary,55,16
2025-09-13,Ball St.,New Hampshire,34,29
2025-09-13,Delaware,UConn,44,41
2025-09-13,West Virginia,Pittsburgh,31,24
2025-09-13,North Carolina,Richmond,41,6
2025-09-13,Rutgers,Norfolk St.,60,10
2025-09-13,Cincinnati,Northwestern St.,70,0
2025-09-13,UTSA,UIW,48,20
2025-09-13,Toledo,Morgan St.,60,0
2025-09-13,North Dakota St.,Southeast Mo. St.,41,14
2025-09-13,Missouri St.,SMU,10,28
2025-09-13,North Texas,Washington St.,59,10
2025-09-13,Purdue,Southern California,17,33
2025-09-13,Michigan St.,Youngstown St.,41,24
2025-09-13,Bowling Green,Liberty,23,13
2025-09-13,Nevada,Middle Tenn.,13,14
2025-09-13,Kennesaw St.,Merrimack,27,13
2025-09-13,Charlotte,Monmouth,42,35
2025-09-13,Mississippi St.,Alcorn,63,0
2025-09-13,FIU,Fla. Atlantic,38,28
2025-09-13,Marshall,Eastern Ky.,38,7
2025-09-13,Southern Miss.,App State,38,22
2025-09-13,Virginia Tech,Old Dominion,26,45
2025-09-13,Georgia St.,Murray St.,37,21
2025-09-13,Rice,Prairie View,38,17
2025-09-13,Iowa,Massachusetts,47,7
2025-09-13,Coastal Carolina,East Carolina,0,38
2025-09-13,Kentucky,Eastern Mich.,48,23
2025-09-13,Louisiana Tech,New Mexico St.,49,14
2025-09-13,Tulsa,Navy,23,42
2025-09-13,TCU,Abilene Christian,42,21
2025-09-13,Ga. Southern,Jacksonville St.,41,34
2025-09-13,Tulane,Duke,34,27
2025-09-13,UAB,Akron,31,28
2025-09-13,Sacramento St.,Mercyhurst,49,28
2025-09-13,Utah St.,Air Force,49,30
2025-09-13,Fresno St.,Southern U.,56,7
2025-09-13,Stanford,Boston College,30,20
2025-09-13,Arizona St.,Texas St.,34,15
2025-09-13,California,Minnesota,27,14
2025-09-14,Hawaii,Portland St.,23,3
2025-09-18,Charlotte,Rice,17,28
2025-09-19,Oklahoma St.,Tulsa,12,19
2025-09-19,Rutgers,Iowa,28,38
2025-09-20,LSU,Southeastern La.,56,10
2025-09-20,Miami (FL),Florida,26,7
2025-09-20,Oregon,Oregon St.,41,7
2025-09-20,Florida St.,Kent St.,66,10
2025-09-20,Texas,Sam Houston,55,0
2025-09-20,Indiana,Illinois,63,10
2025-09-20,Oklahoma,Auburn,24,17
2025-09-20,Ole Miss,Tulane,45,10
2025-09-20,Tennessee,UAB,56,24
2025-09-20,Utah,Texas Tech,10,34
2025-09-20,Georgia Tech,Temple,45,24
2025-09-20,Vanderbilt,Georgia St.,70,21
2025-09-20,Nebraska,Michigan,27,30
2025-09-20,Missouri,South Carolina,29,20
2025-09-20,Notre Dame,Purdue,56,30
2025-09-20,Southern California,Michigan St.,45,31
2025-09-20,Clemson,Syracuse,21,34
2025-09-20,Wisconsin,Maryland,10,27
2025-09-20,Louisville,Bowling Green,40,17
2025-09-20,Memphis,Arkansas,32,31
2025-09-20,Miami (OH),UNLV,38,41
2025-09-20,TCU,SMU,35,24
2025-09-20,Virginia Tech,Wofford,38,6
2025-09-20,South Fla.,South Carolina St.,63,14
2025-09-20,Army West Point,North Texas,38,45
2025-09-20,Central Mich.,Wagner,49,10
2025-09-20,Western Mich.,Toledo,14,13
2025-09-20,UConn,Ball St.,31,25
2025-09-20,Buffalo,Troy,17,21
2025-09-20,Ohio,Gardner-Webb,52,35
2025-09-20,Eastern Mich.,Louisiana,34,31
2025-09-20,Liberty,James Madison,13,31
2025-09-20,UCF,North Carolina,34,9
2025-09-20,Duke,NC State,45,33
2025-09-20,Mississippi St.,NIU,38,10
2025-09-20,San Jose St.,Idaho,31,28
2025-09-20,Akron,Duquesne,51,7
2025-09-20,Kennesaw St.,Arkansas St.,28,21
2025-09-20,FIU,Delaware,16,38
2025-09-20,Kansas,West Virginia,41,10
2025-09-20,South Alabama,Coastal Carolina,20,38
2025-09-20,Jacksonville St.,Murray St.,45,10
2025-09-20,Ga. Southern,Maine,45,17
2025-09-20,Air Force,Boise St.,37,49
2025-09-20,Western Ky.,Nevada,31,16
2025-09-20,Missouri St.,UT Martin,42,10
2025-09-20,Middle Tenn.,Marshall,28,42
2025-09-20,Virginia,Stanford,48,20
2025-09-20,Baylor,Arizona St.,24,27
2025-09-20,East Carolina,BYU,13,34
2025-09-20,Washington St.,Washington,24,59
2025-09-20,Louisiana Tech,Southern Miss.,30,20
2025-09-20,Texas St.,Nicholls,35,3
2025-09-20,Utah St.,McNeese,48,7
2025-09-20,UTEP,ULM,25,31
2025-09-20,Sacramento St.,Central Ark.,45,16
2025-09-20,Colorado St.,UTSA,16,17
2025-09-20,Colorado,Wyoming,37,20
2025-09-20,San Diego St.,California,34,0
2025-09-21,Hawaii,Fresno St.,21,23
2025-09-25,East Carolina,Army West Point,28,6
2025-09-26,Virginia,Florida St.,46,38
2025-09-26,Arizona St.,TCU,27,24
2025-09-26,Oregon St.,Houston,24,27
2025-09-27,Washington,Ohio St.,6,24
2025-09-27,Penn St.,Oregon,24,30
2025-09-27,Ole Miss,LSU,24,19
2025-09-27,Georgia,Alabama,21,24
2025-09-27,Texas A&M,Auburn,16,10
2025-09-27,Iowa,Indiana,15,20
2025-09-27,Iowa St.,Arizona,39,14
2025-09-27,Mississippi St.,Tennessee,34,41
2025-09-27,Wake Forest,Georgia Tech,29,30
2025-09-27,Vanderbilt,Utah St.,55,35
2025-09-27,Missouri,Massachusetts,42,6
2025-09-27,Illinois,Southern California,34,32
2025-09-27,Arkansas,Notre Dame,13,56
2025-09-27,Colorado,BYU,21,24
2025-09-27,Pittsburgh,Louisville,27,34
2025-09-27,North Texas,South Alabama,36,22
2025-09-27,Ohio,Bowling Green,35,20
2025-09-27,Kansas,Cincinnati,34,37
2025-09-27,Minnesota,Rutgers,31,28
2025-09-27,Kansas St.,UCF,34,20
2025-09-27,Syracuse,Duke,3,38
2025-09-27,Central Mich.,Eastern Mich.,24,13
2025-09-27,James Madison,Ga. Southern,35,10
2025-09-27,North Dakota St.,South Dakota,51,13
2025-09-27,ULM,Arkansas St.,28,16
2025-09-27,Buffalo,UConn,17,20
2025-09-27,NIU,San Diego St.,3,6
2025-09-27,Oklahoma St.,Baylor,27,45
2025-09-27,Northwestern,UCLA,17,14
2025-09-27,Boston College,California,24,28
2025-09-27,West Virginia,Utah,14,48
2025-09-27,Toledo,Akron,45,3
2025-09-27,Miami (OH),Lindenwood,38,0
2025-09-27,Navy,Rice,21,13
2025-09-27,Tulsa,Tulane,14,31
2025-09-27,New Mexico,New Mexico St.,38,20
2025-09-27,Air Force,Hawaii,35,44
2025-09-27,Old Dominion,Liberty,21,7
2025-09-27,Kennesaw St.,Middle Tenn.,24,16
2025-09-27,Western Mich.,Rhode Island,47,14
2025-09-27,Southern Miss.,Jacksonville St.,42,25
2025-09-27,Fla. Atlantic,Memphis,26,55
2025-09-27,NC State,Virginia Tech,21,23
2025-09-27,Missouri St.,Western Ky.,22,27
2025-09-27,Stanford,San Jose St.,30,29
2025-09-27,Colorado St.,Washington St.,3,20
2025-09-27,Boise St.,App State,47,14
2025-09-27,South Carolina,Kentucky,35,13
2025-09-27,Louisiana,Marshall,54,51
2025-09-27,UTEP,Louisiana Tech,11,30
2025-09-27,Sacramento St.,Cal Poly,24,32
2025-10-02,New Mexico St.,Sam Houston,37,10
2025-10-03,BYU,West Virginia,38,24
2025-10-03,South Fla.,Charlotte,54,26
2025-10-03,Delaware,Western Ky.,24,27
2025-10-03,San Jose St.,New Mexico,35,28
2025-10-03,San Diego St.,Colorado St.,45,24
2025-10-04,Ohio St.,Minnesota,42,3
2025-10-04,Florida St.,Miami (FL),22,28
2025-10-04,Oklahoma,Kent St.,44,0
2025-10-04,Texas A&M,Mississippi St.,31,9
2025-10-04,UCLA,Penn St.,42,37
2025-10-04,Florida,Texas,29,21
2025-10-04,Alabama,Vanderbilt,30,14
2025-10-04,Houston,Texas Tech,11,35
2025-10-04,Georgia,Kentucky,35,14
2025-10-04,Cincinnati,Iowa St.,38,30
2025-10-04,Michigan,Wisconsin,24,10
2025-10-04,Notre Dame,Boise St.,28,7
2025-10-04,Purdue,Illinois,27,43
2025-10-04,Louisville,Virginia,27,30
2025-10-04,Baylor,Kansas St.,35,34
2025-10-04,Navy,Air Force,34,31
2025-10-04,North Carolina,Clemson,10,38
2025-10-04,Pittsburgh,Boston College,48,7
2025-10-04,Ball St.,Ohio,20,14
2025-10-04,UAB,Army West Point,13,31
2025-10-04,Virginia Tech,Wake Forest,23,30
2025-10-04,Temple,UTSA,27,21
2025-10-04,Arizona,Oklahoma St.,41,13
2025-10-04,NC State,Campbell,56,10
2025-10-04,Massachusetts,Western Mich.,3,21
2025-10-04,App State,Oregon St.,27,23
2025-10-04,Maryland,Washington,20,24
2025-10-04,Northwestern,ULM,42,7
2025-10-04,UConn,FIU,51,10
2025-10-04,Buffalo,Eastern Mich.,31,30
2025-10-04,Georgia St.,James Madison,7,14
2025-10-04,NIU,Miami (OH),14,25
2025-10-04,SMU,Syracuse,31,18
2025-10-04,Akron,Central Mich.,28,22
2025-10-04,Arkansas St.,Texas St.,31,30
2025-10-04,Nebraska,Michigan St.,38,27
2025-10-04,Old Dominion,Coastal Carolina,47,7
2025-10-04,Illinois St.,North Dakota St.,16,33
2025-10-04,Troy,South Alabama,31,24
2025-10-04,Rice,Fla. Atlantic,21,27
2025-10-04,Wyoming,UNLV,17,31
2025-10-04,UCF,Kansas,20,27
2025-10-04,TCU,Colorado,35,21
2025-10-04,Memphis,Tulsa,45,7
2025-10-04,California,Duke,21,45
2025-10-04,Fresno St.,Nevada,20,17
2025-10-08,Middle Tenn.,Missouri St.,20,22
2025-10-08,UTEP,Liberty,8,19
2025-10-09,Kennesaw St.,Louisiana Tech,35,7
2025-10-09,Tulane,East Carolina,26,19
2025-10-09,Ga. Southern,Southern Miss.,35,38
2025-10-09,Sam Houston,Jacksonville St.,27,29
2025-10-10,North Texas,South Fla.,36,63
2025-10-10,Colorado St.,Fresno St.,49,21
2025-10-10,Washington,Rutgers,38,19
2025-10-11,Illinois,Ohio St.,16,34
2025-10-11,Oregon,Indiana,20,30
2025-10-11,Ole Miss,Washington St.,24,21
2025-10-11,Texas A&M,Florida,34,17
2025-10-11,Texas,Oklahoma,23,6
2025-10-11,Missouri,Alabama,24,27
2025-10-11,Texas Tech,Kansas,42,17
2025-10-11,Auburn,Georgia,10,20
2025-10-11,LSU,South Carolina,20,10
2025-10-11,Tennessee,Arkansas,34,31
2025-10-11,Georgia Tech,Virginia Tech,35,20
2025-10-11,Southern California,Michigan,31,13
2025-10-11,Notre Dame,NC State,36,7
2025-10-11,Arizona,BYU,27,33
2025-10-11,Utah,Arizona St.,42,10
2025-10-11,Colorado,Iowa St.,24,17
2025-10-11,Florida St.,Pittsburgh,31,34
2025-10-11,SMU,Stanford,34,10
2025-10-11,James Madison,Louisiana,24,14
2025-10-11,Oklahoma St.,Houston,17,39
2025-10-11,Bowling Green,Toledo,28,23
2025-10-11,Akron,Miami (OH),7,20
2025-10-11,Michigan St.,UCLA,13,38
2025-10-11,Cincinnati,UCF,20,11
2025-10-11,Army West Point,Charlotte,24,7
2025-10-11,Eastern Mich.,NIU,16,10
2025-10-11,Kent St.,Massachusetts,42,6
2025-10-11,Oregon St.,Wake Forest,14,39
2025-10-11,UNLV,Air Force,51,48
2025-10-11,North Dakota St.,Southern Ill.,45,17
2025-10-11,Georgia St.,App State,20,41
2025-10-11,Marshall,Old Dominion,48,24
2025-10-11,Maryland,Nebraska,31,34
2025-10-11,Kansas St.,TCU,41,28
2025-10-11,Western Mich.,Ball St.,42,0
2025-10-11,Penn St.,Northwestern,21,22
2025-10-11,Temple,Navy,31,32
2025-10-11,Fla. Atlantic,UAB,53,33
2025-10-11,Wyoming,San Jose St.,35,28
2025-10-11,Coastal Carolina,ULM,23,8
2025-10-11,Wisconsin,Iowa,0,37
2025-10-11,Minnesota,Purdue,27,20
2025-10-11,Boston College,Clemson,10,41
2025-10-11,UTSA,Rice,61,13
2025-10-11,Weber St.,Sacramento St.,27,55
2025-10-11,Texas St.,Troy,41,48
2025-10-11,Boise St.,New Mexico,41,25
2025-10-11,Nevada,San Diego St.,10,44
2025-10-12,Hawaii,Utah St.,44,26
2025-10-14,Liberty,New Mexico St.,30,27
2025-10-14,South Alabama,Arkansas St.,14,15
2025-10-14,Western Ky.,FIU,6,25
2025-10-15,Jacksonville St.,Delaware,38,25
2025-10-15,Sam Houston,UTEP,17,35
2025-10-16,East Carolina,Tulsa,41,27
2025-10-17,Miami (FL),Louisville,21,24
2025-10-17,Minnesota,Nebraska,24,6
2025-10-17,Utah St.,San Jose St.,30,25
2025-10-17,California,North Carolina,21,18
2025-10-18,Wisconsin,Ohio St.,0,34
2025-10-18,Indiana,Michigan St.,38,13
2025-10-18,Arkansas,Texas A&M,42,45
2025-10-18,Georgia,Ole Miss,43,35
2025-10-18,Alabama,Tennessee,37,20
2025-10-18,Arizona St.,Texas Tech,26,22
2025-10-18,Rutgers,Oregon,10,56
2025-10-18,Vanderbilt,LSU,31,24
2025-10-18,Duke,Georgia Tech,18,27
2025-10-18,Notre Dame,Southern California,34,24
2025-10-18,South Carolina,Oklahoma,7,26
2025-10-18,BYU,Utah,24,21
2025-10-18,Auburn,Missouri,17,23
2025-10-18,Virginia,Washington St.,22,20
2025-10-18,South Fla.,Fla. Atlantic,48,13
2025-10-18,Kentucky,Texas,13,16
2025-10-18,UAB,Memphis,31,24
2025-10-18,Oklahoma St.,Cincinnati,17,49
2025-10-18,Boston College,UConn,23,38
2025-10-18,Houston,Arizona,31,28
2025-10-18,Michigan,Washington,24,7
2025-10-18,TCU,Baylor,42,36
2025-10-18,Miami (OH),Eastern Mich.,44,30
2025-10-18,Tulane,Army West Point,24,17
2025-10-18,Bowling Green,Central Mich.,6,27
2025-10-18,Indiana St.,North Dakota St.,7,38
2025-10-18,UCF,West Virginia,45,13
2025-10-18,Toledo,Kent St.,45,10
2025-10-18,Massachusetts,Buffalo,21,28
2025-10-18,Northwestern,Purdue,19,0
2025-10-18,ULM,Troy,14,37
2025-10-18,James Madison,Old Dominion,63,27
2025-10-18,Boise St.,UNLV,56,31
2025-10-18,Air Force,Wyoming,24,21
2025-10-18,Ball St.,Akron,42,28
2025-10-18,Ohio,NIU,48,21
2025-10-18,App State,Coastal Carolina,37,45
2025-10-18,Marshall,Texas St.,40,37
2025-10-18,North Texas,UTSA,55,17
2025-10-18,Charlotte,Temple,14,49
2025-10-18,Clemson,SMU,24,35
2025-10-18,Florida,Mississippi St.,23,21
2025-10-18,Louisiana,Southern Miss.,10,22
2025-10-18,UCLA,Maryland,20,17
2025-10-18,Iowa,Penn St.,25,24
2025-10-18,Colorado St.,Hawaii,19,31
2025-10-18,Ga. Southern,Georgia St.,41,24
2025-10-18,Syracuse,Pittsburgh,13,30
2025-10-18,Sacramento St.,Northern Colo.,40,35
2025-10-18,New Mexico,Nevada,24,22
2025-10-18,Oregon St.,Lafayette,45,13
2025-10-18,Stanford,Florida St.,20,13
2025-10-21,FIU,Kennesaw St.,26,45
2025-10-21,Louisiana Tech,Western Ky.,27,28
2025-10-22,Delaware,Middle Tenn.,31,28
2025-10-22,New Mexico St.,Missouri St.,17,24
2025-10-23,Georgia St.,South Alabama,31,38
2025-10-24,Charlotte,North Texas,20,54
2025-10-24,Virginia Tech,California,42,34
2025-10-24,Nevada,Boise St.,3,24
2025-10-24,Sacramento St.,Montana,35,49
2025-10-25,Indiana,UCLA,56,6
2025-10-25,LSU,Texas A&M,25,49
2025-10-25,South Carolina,Alabama,22,29
2025-10-25,Oregon,Wisconsin,21,7
2025-10-25,Georgia Tech,Syracuse,41,16
2025-10-25,Oklahoma,Ole Miss,26,34
2025-10-25,Miami (FL),Stanford,42,7
2025-10-25,Vanderbilt,Missouri,17,10
2025-10-25,Iowa St.,BYU,27,41
2025-10-25,Texas Tech,Oklahoma St.,42,0
2025-10-25,North Carolina,Virginia,16,17
2025-10-25,Kentucky,Tennessee,34,56
2025-10-25,Memphis,South Fla.,34,31
2025-10-25,Louisville,Boston College,38,24
2025-10-25,Cincinnati,Baylor,41,20
2025-10-25,Mississippi St.,Texas,38,45
2025-10-25,Washington,Illinois,42,25
2025-10-25,Arizona St.,Houston,16,24
2025-10-25,Michigan St.,Michigan,20,31
2025-10-25,Old Dominion,App State,24,21
2025-10-25,Nebraska,Northwestern,28,21
2025-10-25,Kent St.,Bowling Green,24,21
2025-10-25,Wake Forest,SMU,13,12
2025-10-25,Purdue,Rutgers,24,27
2025-10-25,Eastern Mich.,Ohio,21,28
2025-10-25,Kansas,Kansas St.,17,42
2025-10-25,Arkansas,Auburn,24,33
2025-10-25,Buffalo,Akron,16,24
2025-10-25,Rice,UConn,37,34
2025-10-25,New Mexico,Utah St.,33,14
2025-10-25,Navy,Fla. Atlantic,42,32
2025-10-25,Washington St.,Toledo,28,7
2025-10-25,NIU,Ball St.,21,7
2025-10-25,Fresno St.,San Diego St.,0,23
2025-10-25,Iowa,Minnesota,41,3
2025-10-25,Miami (OH),Western Mich.,26,17
2025-10-25,Pittsburgh,NC State,53,34
2025-10-25,Tulsa,Temple,37,38
2025-10-25,Central Mich.,Massachusetts,38,13
2025-10-25,Southern Miss.,ULM,49,21
2025-10-25,West Virginia,TCU,17,23
2025-10-25,Troy,Louisiana,35,23
2025-10-25,Arkansas St.,Ga. Southern,34,24
2025-10-25,Wyoming,Colorado St.,28,0
2025-10-25,South Dakota St.,North Dakota St.,7,38
2025-10-25,Utah,Colorado,53,7
2025-10-28,Texas St.,James Madison,20,52
2025-10-28,Kennesaw St.,UTEP,33,20
2025-10-29,Middle Tenn.,Jacksonville St.,21,24
2025-10-29,Missouri St.,FIU,28,21
2025-10-30,UTSA,Tulane,48,26
2025-10-30,Coastal Carolina,Marshall,44,27
2025-10-31,Rice,Memphis,14,38
2025-10-31,Syracuse,North Carolina,10,27
2025-10-31,Louisiana Tech,Sam Houston,55,14
